Archive Id Code,Artefact Code,Box Number,YEAR yyyy,MONTH mm,DAY dd,HOUR,MIN,Continent,Country,State,City,Place/Center,Location,Subject,Tagged Persons,Event,Description,Credit,Photograper,Comments,HAT Selection,Team Selection,Final Selection,Determined
1974_PHT_0021_01,PHT4_AL_405_039.TIF,1974_PHT_BOX_01,1974,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,,,Babuji,,,Babuji's portrait,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1974_PHT_0019_02,PHT4_AL_405_040.TIF,1974_PHT_BOX_01,1974,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,,,Babuji,Abhyasis,,Babuji talking to abhyasis.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1974_PHT_0027_01,PHT4_AL_405_041.TIF,1974_PHT_BOX_01,1974,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,,,Babuji,,,Babuji standing with Sahaj Marg Emblem Banner at the back .,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1974_PHT_0022_01,PHT4_AL_405_042.TIF,1974_PHT_BOX_01,1974,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,,,Babuji,,,Babuji contemplating.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1975_PHT_0047_01,PHT4_AL_405_043.TIF,1975_PHT_BOX_01,1975,00,00,,,Asia,India,,,,,Babuji,,,"Babuji's standing, full portrait.",,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1974_PHT_0021_02,PHT4_AL_405_044.TIF,1974_PHT_BOX_01,1974,00,00,,,Asia,India,UttarPradesh,Shahjahanpur,,,Babuji,,,Babuji contemplating.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1977_PHT_0005_01,PHT4_AL_405_045.TIF,1977_PHT_BOX_01,1977,00,00,,,,,,,,,Babuji,,,Babuji travelling by car.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1977_PHT_0006_01,PHT4_AL_405_046.TIF,1977_PHT_BOX_01,1977,00,00,,,,,,,,,Babuji,,,Babuji getting into the car.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1978_PHT_0044_01,PHT4_AL_405_047.TIF,1978_PHT_BOX_01,1978,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,,,Babuji,,,Babuji in deep thoughts.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1974_PHT_0012_01,PHT4_AL_405_048.TIF,1974_PHT_BOX_01,1974,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,,,Babuji,,,Babuji Smiling.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1974_PHT_0006_01,PHT4_AL_405_049.TIF,1974_PHT_BOX_01,1974,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,,,Babuji,,,Babuji in deep thoughts.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1977_PHT_0131_01,PHT4_AL_405_050.TIF,1977_PHT_BOX_02,1977,00,00,,,Asia,India,,,,,Babuji,,,Babuji talking to abhyasis.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1977_PHT_0042_01,PHT4_AL_405_051.TIF,1977_PHT_BOX_01,1977,00,00,,,Asia,India,Tamil Nadu,Madurai,Madurai,,Babuji,,Babuji's 78th Birthday celebration,Babuji in deep thoughts.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1980_PHT_0018_01,PHT4_AL_406_001.TIF,1980_PHT_BOX_01,1980,00,00,,,Europe,Germany,Munich,,,,Babuji,Chariji,,Babuji talking to Chariji.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1978_PHT_0017_01,PHT4_AL_406_002.TIF,1978_PHT_BOX_01,1978,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,,,Babuji,Abhyasis,,Babuji talking to abhyasis.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1982_PHT_0007_01,PHT4_AL_406_003.TIF,1982_PHT_BOX_01,1982,03,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,Abhyasis,,Babuji having lunch.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1977_PHT_0092_01,PHT4_AL_406_004.TIF,1977_PHT_BOX_01,1977,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,Abhyasis,,Babuji talking to abhyasis.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1977_PHT_0012_01,PHT4_AL_406_005.TIF,1977_PHT_BOX_01,1977,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,,Babuji contemplating.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1977_PHT_0014_01,PHT4_AL_406_006.TIF,1977_PHT_BOX_01,1977,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,,Babuji in deep thoughts.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1977_PHT_0029_01,PHT4_AL_406_007.TIF,1977_PHT_BOX_01,1977,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,,,Babuji,,,Babuji is conveying message.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1978_PHT_0006_01,PHT4_AL_406_008.TIF,1978_PHT_BOX_01,1978,04,30,,,Asia,India,Karnataka,Banglore,,,Babuji,Abhyasis,79th Birthday celebration of Babuji Maharaj,Babuji walking with the abhyasis.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1977_PHT_0126_01,PHT4_AL_406_009.TIF,1977_PHT_BOX_02,1977,00,00,,,Asia,India,UttarPradesh,Shahjahanpur,,Babuji's house,Babuji,,,Babuji in deep thoughts.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0012_01,PHT4_AL_406_010.TIF,1973_PHT_BOX_01,1973,02,24,,,Asia,India,Tamil Nadu,Chennai,Chennai,,Babuji,C.A.Rajagopalachari,Lalaji's Birth centenary,Babuji sitting with Chariji's father.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1975_PHT_0030_01,PHT4_AL_406_011.TIF,1975_PHT_BOX_01,1975,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,,Babuji's house,Babuji,Abhyasis,,Babuji talking to abhyasis.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1980_PHT_0006_01,PHT4_AL_406_013.TIF,1980_PHT_BOX_01,1980,00,00,,,Asia,India,UttarPradesh,Shahjahanpur,,Babuji house,Babuji,,,Babuji's portrait.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1974_PHT_0023_01,PHT4_AL_406_014.TIF,1974_PHT_BOX_01,1974,00,00,,,Asia,India,,,,,Babuji,Abhyasis,,Babuji taking rest.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1969_PHT_0045_01,PHT4_AL_406_015.TIF,1969_PHT_BOX_01,1969,00,00,,,Asia,India,,,,,Babuji,,,Babuji taking rest.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1969_PHT_0044_01,PHT4_AL_406_016.TIF,1969_PHT_BOX_01,1969,00,00,,,Asia,India,,,,,Babuji,,,Babuji taking rest.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1980_PHT_0047_01,PHT4_AL_406_017.TIF,1980_PHT_BOX_01,1980,00,00,,,NA,NA,NA,NA,NA,NA,Babuji,Abhyasis,,Babuji talking to abhyasis.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1979_PHT_0014_01,PHT4_AL_406_018.TIF,1979_PHT_BOX_01,1979,00,00,,,Asia,India,,,,,Babuji,,,Babuji's portrait.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1975_PHT_0020_01,PHT4_AL_406_019.TIF,1975_PHT_BOX_01,1975,00,00,,,Asia,India,UttarPradesh,Shahjahanpur,,,Babuji,,,Babuji with hookah.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1975_PHT_0051_01,PHT4_AL_406_020.TIF,1975_PHT_BOX_01,1975,00,00,,,,,,,,,Babuji,,,Babuji's portrait.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1981_PHT_0076_02,PHT4_AL_406_022.TIF,1981_PHT_BOX_01,1981,00,00,,,,,,,,,Babuji,,,Babuji taking rest.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1981_PHT_0073_02,PHT4_AL_406_023.TIF,1981_PHT_BOX_01,1981,00,00,,,,,,,,,Babuji,,,Babuji with hookah.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1980_PHT_0051_01,PHT4_AL_406_024.TIF,1980_PHT_BOX_01,1980,00,00,,,,,,,,,Babuji,Chariji,,Babuji talking to Chariji.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1982_PHT_0003_01,PHT4_AL_406_025.TIF,1982_PHT_BOX_01,1982,00,00,,,,,,,,,Babuji,Abhyasis,,Babuji travelling by car.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1974_PHT_0006_01,PHT4_AL_406_027.TIF,1974_PHT_BOX_01,1974,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's House,Babuji,,,Babuji's portrait.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1978_PHT_0039_02,PHT4_AL_406_028.TIF,1978_PHT_BOX_01,1978,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's House,Babuji,,,Babuji's portrait.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1978_PHT_0009_01,PHT4_AL_406_029.TIF,1978_PHT_BOX_01,1978,00,00,,,Asia,India,UttarPradesh,Shahjahanpur,Shahjahanpur,Babuji's House,Babuji,,,Babuji reading book.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1974_PHT_0009_01,PHT4_AL_406_030.TIF,1974_PHT_BOX_01,1974,00,00,,,Asia,India,UttarPradesh,Shahjahanpur,Shahjahanpur,Babuji's House,Babuji,Abhyasis,,Babuji standing in his verandah,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1974_PHT_0005_01,PHT4_AL_406_032.TIF,1974_PHT_BOX_01,1974,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's House,Babuji,,,Babuji sitting on  easy chair and talking with someone with hand gesture.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1978_PHT_0036_01,PHT4_AL_406_033.TIF,1978_PHT_BOX_01,1978,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's House,Babuji,,,Babuji  with hookah.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1978_PHT_0042_01,PHT4_AL_406_034.TIF,1978_PHT_BOX_01,1978,00,00,,,Asia,India,UttarPradesh,Shahjahanpur,Shahjahanpur,,Babuji,,,Babuji face.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1975_PHT_0036_01,PHT4_AL_407_001.TIF,1975_PHT_BOX_01,1975,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,Chariji,Chariji at Babuji's house,Babuji talking to Chariji.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1972_PHT_0013_01,PHT4_AL_407_002.TIF,1972_PHT_BOX_01,1972,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,,Babuji in Shahjahanpur,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1980_PHT_0031_02,PHT4_AL_407_004.TIF,1980_PHT_BOX_01,1980,00,00,,,,,,,,,Babuji,Chariji and others,,Babuji getting in the car and Chariji helping him.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1980_PHT_0029_02,PHT4_AL_407_005.TIF,1980_PHT_BOX_01,1980,00,00,,,Europe,,,,,,Babuji,Chariji,,Babuji and Chariji together.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1981_PHT_0028_01,PHT4_AL_407_007.TIF,1981_PHT_BOX_01,1981,05,01,,,Asia,Malaysia,,,Petalang Jaya,K.V.Reddy's house,Babuji,Chariji,Babuji's visit to Malaysia,Babuji reading Einstein's book.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1974_PHT_0034_02,PHT4_AL_407_008.TIF,1974_PHT_BOX_01,1974,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Chariji,,Chariji at Babuji's house,Chariji reading a document.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1981_PHT_0013_01,PHT4_AL_407_009.TIF,1981_PHT_BOX_01,1981,05,01,,,Asia,Malaysia,,,Kelang,Letchumaran Hall,Chariji,,Babuji's visit to Malaysia,Chariji addressing abhyasi group.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1981_PHT_0021_01,PHT4_AL_407_010.TIF,1981_PHT_BOX_01,1981,05,01,,,Asia,Malaysia,,,Kelang,Letchumaran Hall,Chariji,,Babuji's visit to Malaysia,Babuji & Chariji on the dais.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1976_PHT_0007_01,PHT4_AL_407_011.TIF,1976_PHT_BOX_01,1976,00,00,,,,,,,,,Babuji,,,Babuji is explaining something to abhyasis.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1976_PHT_0025_01,PHT4_AL_407_013.TIF,1976_PHT_BOX_01,1976,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur Ashram,Shahjahanpur Ashram,Babuji,one abhyasi standing beside Him.,Inauguration of Shahjahanpur Ashram,"Inauguration of Shahjahanpur Ashram on 5th February, 1976. Babuji wearing garlands and sitting on Dias with Mission's logo.",,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1977_PHT_0127_01,PHT4_AL_407_014.TIF,1977_PHT_BOX_02,1977,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji smiling seated in a chair,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1977_PHT_0096_01,PHT4_AL_407_015.TIF,1977_PHT_BOX_01,1977,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji standing full photo,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1977_PHT_0124_01,PHT4_AL_407_017.TIF,1977_PHT_BOX_02,1977,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji seated in a chair with hookah,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1980_PHT_0081_01,PHT4_AL_407_018.TIF,1980_PHT_BOX_01,1980,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji bust sized photo smiling,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1980_PHT_0044_01,PHT4_AL_407_019.TIF,1980_PHT_BOX_01,1980,00,00,,,,,,,,,Babuji,,,Babuji seated in a chair,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1977_PHT_0097_01,PHT4_AL_407_021.TIF,1977_PHT_BOX_01,1977,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji standing full photo,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1977_PHT_0123_01,PHT4_AL_407_022.TIF,1977_PHT_BOX_02,1977,00,00,,,Asia,India,Uttar Pradesh,,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji seated in a chair with hookah,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1982_PHT_0006_01,PHT4_AL_407_023.TIF,1982_PHT_BOX_01,1982,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji coming out of his room from a door,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1974_PHT_0028_01,PHT4_AL_407_024.TIF,1974_PHT_BOX_01,1974,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,,Babuji,,Babuji at Shahjahanpur,Babuji sitting in a chair with Mission's emblem as a backdrop.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1972_PHT_0048_01,PHT4_AL_407_025.TIF,1972_PHT_BOX_01,1972,00,00,,,Asia,India,,,,,Babuji,Some abhyasis,,Babuji smoking Hookah seated with some abhyasis,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1977_PHT_0098_01,PHT4_AL_407_026.TIF,1977_PHT_BOX_01,1977,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji coming out into the verandah with a laddu in his hand.,,Tom Whitlam,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1974_PHT_0047_01,PHT4_AL_407_027.TIF,1974_PHT_BOX_01,1974,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji sitting in a chair in a relaxed posture,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1979_PHT_0013_01,PHT4_AL_407_028.TIF,1979_PHT_BOX_01,1979,00,00,,,,,,,Denmark,,Babuji,,,Babuji wearing glasses and a brown sweater - bust size photo,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1975_PHT_0035_01,PHT4_AL_407_029.TIF,1975_PHT_BOX_01,1975,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,Chariji and other abhyasis,Babuji at Shahjahanpur,Babuji seated in a chair with Chariji and some abhyasis around.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1978_PHT_0020_01,PHT4_AL_407_031.TIF,1978_PHT_BOX_01,1978,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Malin,,,Malin's photo,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1976_PHT_0008_01,PHT4_AL_407_032.TIF,1976_PHT_BOX_01,1976,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji sitting outside brushing with a mug in his hand,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1978_PHT_0047_01,PHT4_AL_407_033.TIF,1978_PHT_BOX_01,1978,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Shahjahanpur Ashram,Babuji,Some abhyasis,,Babuji seated on the stage at Ashram with abhyasis around Him.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1977_PHT_0095_01,PHT4_AL_407_034.TIF,1977_PHT_BOX_01,1977,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji standing with a towel and walking stick in hand.,,Tom Whitlam,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1977_PHT_0022_01,PHT4_AL_407_035.TIF,1977_PHT_BOX_01,1977,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,,Babuji,,Babuji at Shahjahanpur,Babuji bust size side pose photo wearing a white cap and brown sweater,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1977_PHT_0128_01,PHT4_AL_407_036.TIF,1977_PHT_BOX_02,1977,0,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji seated in a chair with hookah,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1977_PHT_0028_01,PHT4_AL_407_037.TIF,1977_PHT_BOX_01,1977,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,,Babuji,,Babuji at Shahjahanpur,Babuji bust size photo wearing a white cap and brown sweater,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1977_PHT_0116_01,PHT4_AL_407_038.TIF,1977_PHT_BOX_02,1977,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji feeding a cat,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1960_PHT_0001_01,PHT4_AL_407_039.TIF,1960_PHT_BOX_01,1960,00,00,,,Asia,India,,,,,Babuji,,,Babuji's bust size photo,,Mahattas,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1977_PHT_0115_01,PHT4_AL_407_040.TIF,1977_PHT_BOX_02,1977,00,00,,,Asia,India,,,,,Babuji,,,Babuji's bust size photo,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1970_PHT_0009_01,PHT4_AL_407_041.TIF,1970_PHT_BOX_01,1970,00,00,,,Asia,India,Uttar Pradesh,,,,Babuji,Narayana Swamy,,Babuji seated in a chair with some abhyasis and children around.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1970_PHT_0017_03,PHT4_AL_407_043.TIF,1970_PHT_BOX_01,1970,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's House,Babuji,,,Babuji sitting with a shawl covered over Him.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1920_PHT_0002_02,PHT4_AL_407_044.TIF,1950_PHT_BOX_01,1920,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's House,Babuji,,,Babuji's young age photo,Umesh Chandra,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1967_PHT_0016_01,PHT4_AL_407_045.TIF,1967_PHT_BOX_01,1967,00,00,,,Asia,India,Andhra Pradesh,Hyderabad,Hyderabad,,Babuji,,Babuji's visit to Hyderabad,Babuji seated on a tiger skin,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1980_PHT_0013_01,PHT4_AL_407_047.TIF,1980_PHT_BOX_01,1980,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Shahjahanpur Ashram,Babuji,Dr.Chandrika Prasad(Roorkee),,Babuji seated on the stage with abhyasis around Him.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1980_PHT_0023_01,PHT4_AL_407_049.TIF,1980_PHT_BOX_01,1980,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji smiling seated in His Easy chair with hookah beside Him.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1981_PHT_0010_01,PHT4_AL_407_050.TIF,1981_PHT_BOX_01,1981,00,00,,,Asia,Malaysia,Selangur,Kelang,,,Babuji,,82nd birthday celebration of Babuji at  Malaysia,Babuji sitting.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1981_PHT_0023_01,PHT4_AL_407_051.TIF,1981_PHT_BOX_01,1981,00,00,,,Asia,Malaysia,Selangur,Kelang,,,Babuji,Mrs.Subba Rao(Hyderabad),82nd birthday celebration of Babuji at  Malaysia,Babuji resting in a chair with abhyasis around Him.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1975_PHT_0050_01,PHT4_AL_407_052.TIF,1975_PHT_BOX_01,1975,00,00,,,Asia,India,,,,,Babuji,,,Babuji' Face side pose,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1980_PHT_0048_01,PHT4_AL_407_053.TIF,1980_PHT_BOX_01,1980,00,00,,,,,,,,,Babuji,,,Babuji talking to abhyasis,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1981_PHT_0029_01,PHT4_AL_407_054.TIF,1981_PHT_BOX_01,1981,00,00,,,,,,,,,Babuji,,,Babuji sitting,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1975_PHT_0010_01,PHT4_AL_407_055.TIF,1975_PHT_BOX_01,1975,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji sitting in a chair smiling.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1980_PHT_0073_01,PHT4_AL_407_056.TIF,1980_PHT_BOX_01,1980,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji sitting in a chair.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1981_PHT_0073_01,PHT4_AL_407_057.TIF,1981_PHT_BOX_01,1981,00,00,,,,,,,,,Babuji,,,Babuji smoking hookah.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1981_PHT_0075_01,PHT4_AL_407_058.TIF,1981_PHT_BOX_01,1981,00,00,,,,,,,,,Babuji,,,Babuji wearing white cap with hookah pipe in his hand,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1981_PHT_0070_01,PHT4_AL_407_059.TIF,1981_PHT_BOX_01,1981,00,00,,,,,,,,,Babuji,,,Babuji sitting with walking stick in his hand.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1978_PHT_0028_01,PHT4_AL_407_060.TIF,1978_PHT_BOX_01,1978,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji sitting in a chair.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1981_PHT_0076_01,PHT4_AL_407_061.TIF,1981_PHT_BOX_01,1981,00,00,,,,,,,,,Babuji,,,Babuji resting on a bed.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1975_PHT_0043_01,PHT4_AL_407_062.TIF,1975_PHT_BOX_01,1975,00,00,,,Asia,India,,,,,Babuji,,,Babuji side pose photo.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1974_PHT_0003_01,PHT4_AL_407_063.TIF,1974_PHT_BOX_01,1974,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji sitting in a chair with hookah in his hand.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1978_PHT_0030_01,PHT4_AL_407_065.TIF,1978_PHT_BOX_01,1978,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji sitting in a chair.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1982_PHT_0004_01,PHT4_AL_407_066.TIF,1982_PHT_BOX_01,1982,00,00,,,Asia,India,,,,,Babuji,,,Babuji seated in a car.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1977_PHT_0129_01,PHT4_AL_407_067.TIF,1977_PHT_BOX_02,1977,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji sitting in a chair with hookah.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1974_PHT_0048_01,PHT4_AL_407_068.TIF,1974_PHT_BOX_01,1974,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji sitting in a chair.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
